date,total_opps,long,short,win_rate,avg_rr,tp_hits,sl_hits,timeouts,sweep_count,double_sweep,displacement_count,retest_avg_depth,avg_regime,avg_volatility_ratio,avg_trend_bias
2023-06-26,136,68,68,0.301,-0.096,41,95,0,16,6,34,0.3161,0.62,1.037,0.441
2023-06-27,136,68,68,0.328,0.005,43,88,5,12,0,30,0.5281,0.75,0.959,0.647
2023-06-28,128,64,64,0.352,0.055,45,83,0,20,0,36,0.4302,1.0,1.019,-0.75
2023-06-29,136,68,68,0.37,0.161,47,80,9,14,0,32,0.6166,1.01,1.02,-0.441
2023-06-30,96,48,48,0.322,0.018,28,59,9,8,0,16,0.4542,1.29,0.907,-0.083
2023-07-02,40,20,20,0.375,0.125,15,25,0,4,0,12,0.4227,0.0,1.063,1.0
2023-07-03,136,68,68,0.331,0.038,43,87,6,10,10,32,0.4706,0.81,1.008,0.206
2023-07-04,136,68,68,0.353,0.059,48,88,0,16,14,38,0.3622,0.4,0.962,-0.794
2023-07-05,136,68,68,0.412,0.235,56,80,0,16,0,40,0.3455,0.97,1.045,-0.412
2023-07-06,132,66,66,0.304,-0.064,38,87,7,4,0,24,0.1197,1.09,0.943,0.758
2023-07-07,88,44,44,0.269,-0.107,21,57,10,2,0,24,0.0,1.45,1.164,0.455
2023-07-09,48,24,24,0.383,0.158,18,29,1,8,0,6,0.4871,1.12,0.849,1.0
2023-07-10,136,68,68,0.412,0.235,56,80,0,10,0,22,0.7517,0.81,0.996,0.5
2023-07-11,136,68,68,0.382,0.147,52,84,0,6,0,18,0.4184,0.99,0.942,0.353
2023-07-12,136,68,68,0.286,-0.055,36,90,10,12,0,24,0.5145,0.87,0.979,0.735
2023-07-13,136,68,68,0.382,0.147,52,84,0,12,0,30,0.6492,1.18,1.014,1.0
2023-07-14,88,44,44,0.33,-0.011,29,59,0,4,0,24,0.0414,1.34,1.025,0.455
2023-07-16,40,20,20,0.4,0.2,16,24,0,8,0,6,0.4184,0.3,0.965,-1.0
2023-07-17,136,68,68,0.375,0.125,51,85,0,14,18,36,0.3422,1.04,0.992,0.5
2023-07-18,136,68,68,0.282,-0.125,37,94,5,14,0,30,0.6693,1.24,1.012,-0.471
2023-07-19,136,68,68,0.39,0.169,53,83,0,8,0,22,0.1955,1.12,0.981,-0.294
2023-07-20,136,68,68,0.299,-0.06,38,89,9,22,10,20,0.3302,1.03,0.982,-0.765
2023-07-21,88,44,44,0.291,-0.128,25,61,2,10,6,16,0.2962,0.68,1.036,-0.682
2023-07-23,48,24,24,0.396,0.188,19,29,0,4,2,10,0.5727,0.42,0.922,0.5
2023-07-24,136,68,68,0.338,0.028,45,88,3,8,0,32,0.5654,1.06,1.029,-0.676
2023-07-25,136,68,68,0.364,0.1,48,84,4,8,0,18,0.5548,0.88,0.994,-0.265
2023-07-26,136,68,68,0.331,-0.007,45,91,0,18,0,24,0.5605,1.22,1.044,0.971
2023-07-27,136,68,68,0.308,-0.048,41,92,3,12,6,34,0.5865,1.49,0.948,-0.265
2023-07-28,96,48,48,0.329,0.137,28,57,11,6,2,14,0.4948,1.94,0.931,-0.042
2023-07-30,56,28,28,0.286,-0.143,16,40,0,4,0,8,0.2668,0.68,0.977,0.357
2023-07-31,192,96,96,0.333,0.0,64,128,0,26,16,26,0.4884,0.91,0.997,-0.354
2023-08-01,192,96,96,0.333,0.0,64,128,0,10,0,40,0.3019,1.29,1.055,-0.271
2023-08-02,192,96,96,0.332,0.027,61,123,8,12,6,36,0.2711,1.04,1.004,-0.792
2023-08-03,192,96,96,0.328,0.01,58,119,15,16,0,44,0.4871,1.15,1.035,0.354
2023-08-04,136,68,68,0.252,-0.235,34,101,1,6,0,20,0.4129,1.15,1.034,-0.059
2023-08-06,56,28,28,0.393,0.179,22,34,0,6,0,14,0.6672,0.32,0.931,-1.0
2023-08-07,192,96,96,0.309,-0.054,58,130,4,8,0,40,0.5692,0.71,1.041,0.0
2023-08-08,192,96,96,0.33,0.042,61,124,7,22,0,38,0.4161,0.93,1.005,-0.062
2023-08-09,192,96,96,0.285,-0.126,53,133,6,36,8,44,0.286,0.74,1.021,0.167
2023-08-10,192,96,96,0.297,-0.074,54,128,10,22,16,42,0.2614,0.96,1.058,0.188
2023-08-11,136,68,68,0.307,0.027,39,88,9,8,0,24,0.5346,1.12,1.011,-0.324
2023-08-13,56,28,28,0.304,-0.089,17,39,0,6,0,6,0.5347,0.0,0.97,-1.0
2023-08-14,192,96,96,0.316,-0.049,60,130,2,18,10,44,0.4039,1.0,1.058,-0.271
2023-08-15,192,96,96,0.309,-0.048,58,130,4,18,0,30,0.34,0.93,1.011,0.125
2023-08-16,192,96,96,0.351,0.056,67,124,1,14,0,30,0.8113,0.91,1.037,-0.396
2023-08-17,192,96,96,0.349,0.047,67,125,0,28,6,34,0.5198,0.92,1.033,0.125
2023-08-18,136,68,68,0.244,-0.186,29,90,17,24,8,16,0.5148,1.06,1.006,-0.088
2023-08-20,56,28,28,0.286,-0.143,16,40,0,2,0,16,0.0,0.18,0.98,0.714
2023-08-21,192,96,96,0.337,0.027,64,126,2,22,14,28,0.2654,0.7,1.032,0.604
2023-08-22,192,96,96,0.345,0.051,59,112,21,16,6,44,0.3886,0.67,1.031,-0.271
2023-08-23,192,96,96,0.332,0.011,61,123,8,26,16,38,0.6572,0.94,1.045,0.396
2023-08-24,192,96,96,0.344,0.031,66,126,0,14,0,34,0.4665,0.8,0.999,-0.792
2023-08-25,136,68,68,0.372,0.157,45,76,15,12,8,36,0.2929,1.19,1.074,0.0
2023-08-27,56,28,28,0.393,0.179,22,34,0,8,0,8,0.5926,0.11,0.846,0.071
2023-08-28,192,96,96,0.328,-0.016,63,129,0,34,24,36,0.2852,0.44,1.024,0.438
2023-08-29,192,96,96,0.411,0.227,78,112,2,16,2,50,0.4802,0.93,1.012,-0.062
2023-08-30,192,96,96,0.337,0.015,60,118,14,18,0,38,0.5669,0.85,1.034,0.542
2023-08-31,192,96,96,0.23,-0.231,40,134,18,28,10,38,0.496,0.95,1.043,-0.833
2023-09-01,136,68,68,0.347,0.05,42,79,15,10,0,34,0.6658,1.0,1.038,-0.265
2023-09-03,56,28,28,0.321,-0.036,18,38,0,4,0,12,0.073,0.0,0.993,-0.429
2023-09-04,192,96,96,0.319,-0.019,60,128,4,16,0,48,0.4629,0.34,1.057,0.0
2023-09-05,192,96,96,0.296,-0.087,53,126,13,12,6,50,0.5726,0.91,1.033,-0.792
2023-09-06,192,96,96,0.249,-0.198,44,133,15,24,22,36,0.505,0.79,1.013,0.354
2023-09-07,192,96,96,0.289,-0.105,54,133,5,26,0,28,0.4306,0.79,1.03,-0.521
2023-09-08,136,68,68,0.299,-0.103,40,94,2,22,6,30,0.3871,0.87,1.016,-0.206
2023-09-10,56,28,28,0.357,0.071,20,36,0,6,0,8,0.0833,0.18,0.93,0.929
2023-09-11,192,96,96,0.312,-0.052,59,130,3,16,10,40,0.3321,0.81,1.037,0.521
2023-09-12,192,96,96,0.318,-0.047,61,131,0,22,8,52,0.3344,0.78,1.006,-0.042
2023-09-13,192,96,96,0.216,-0.288,36,131,25,30,26,40,0.483,0.74,1.035,-0.354
2023-09-14,192,96,96,0.276,-0.061,48,126,18,18,6,30,0.4772,0.79,1.033,-0.667
2023-09-15,136,68,68,0.333,0.047,42,84,10,20,16,24,0.369,0.97,1.012,0.559
2023-09-17,56,28,28,0.393,0.179,22,34,0,10,10,10,0.4517,0.0,0.956,0.286
2023-09-18,192,96,96,0.307,-0.073,58,131,3,16,4,36,0.382,0.54,0.998,0.271
2023-09-19,192,96,96,0.243,-0.214,43,134,15,24,0,36,0.5638,0.61,1.033,-0.208
2023-09-20,192,96,96,0.354,0.062,68,124,0,18,8,44,0.381,1.0,1.083,-0.021
2023-09-21,192,96,96,0.346,0.069,63,119,10,24,10,38,0.3609,1.18,1.007,0.083
2023-09-22,136,68,68,0.313,-0.05,42,92,2,14,4,30,0.2749,1.26,1.031,-0.147
2023-09-24,56,28,28,0.143,-0.571,8,48,0,12,0,12,0.3735,0.18,0.845,-0.571
2023-09-25,186,93,93,0.318,-0.021,56,120,10,8,0,36,0.2718,0.63,1.053,-0.978
2023-09-26,192,96,96,0.324,-0.01,61,127,4,18,4,38,0.6184,0.8,1.021,-0.479
2023-09-27,192,96,96,0.283,-0.137,53,134,5,10,6,44,0.7632,0.94,1.012,-0.625
2023-09-28,192,96,96,0.321,-0.036,59,125,8,24,22,42,0.5488,1.06,1.036,0.75
2023-09-29,136,68,68,0.286,-0.085,36,90,10,18,2,14,0.5085,1.47,1.075,0.088
2023-10-01,56,28,28,0.321,-0.036,18,38,0,4,0,2,0.4694,0.57,0.788,-0.5
2023-10-02,192,96,96,0.38,0.141,73,119,0,18,0,44,0.6311,1.05,1.083,-0.688
2023-10-03,192,96,96,0.295,-0.077,52,124,16,22,8,38,0.4025,0.98,1.023,-0.312
2023-10-04,192,96,96,0.342,0.031,65,125,2,14,0,52,0.4361,1.15,1.043,0.375
2023-10-05,192,96,96,0.318,0.04,55,118,19,18,0,38,0.3545,0.9,1.006,0.312
2023-10-06,136,68,68,0.385,0.192,50,80,6,14,0,36,0.5487,1.21,1.08,0.265
2023-10-08,56,28,28,0.375,0.125,21,35,0,4,0,6,0.3611,1.11,0.793,-0.929
2023-10-09,192,96,96,0.318,-0.047,61,131,0,14,4,42,0.3463,0.99,1.037,0.125
2023-10-10,192,96,96,0.285,-0.135,53,133,6,22,14,46,0.5071,1.03,1.01,0.521
2023-10-11,192,96,96,0.375,0.125,72,120,0,16,14,32,0.5874,1.07,1.032,0.271
2023-10-12,192,96,96,0.328,0.016,60,123,9,20,2,32,0.3927,0.92,1.016,-0.417
2023-10-13,136,68,68,0.313,-0.039,42,92,2,10,0,28,0.6236,1.26,1.052,-0.412
2023-10-15,56,28,28,0.393,0.179,22,34,0,16,14,4,0.2858,0.64,0.937,0.786
2023-10-16,192,96,96,0.261,-0.207,49,139,4,32,20,30,0.4207,0.72,1.037,0.75
2023-10-17,192,96,96,0.375,0.137,69,115,8,20,0,44,0.6638,0.91,1.041,0.188
2023-10-18,192,96,96,0.303,-0.04,53,122,17,24,18,34,0.4349,0.9,1.006,-0.521
2023-10-19,192,96,96,0.264,-0.128,46,128,18,20,6,34,0.4054,0.94,1.03,0.25
2023-10-20,136,68,68,0.24,-0.268,31,98,7,12,10,22,0.4019,1.09,1.051,0.412
2023-10-22,56,28,28,0.375,0.125,21,35,0,0,0,14,0.397,0.0,0.972,-0.286
2023-10-23,192,96,96,0.286,-0.141,55,137,0,24,16,52,0.3662,0.99,1.051,0.729
2023-10-24,192,96,96,0.307,-0.027,54,122,16,24,8,28,0.5016,0.91,1.007,-0.354
2023-10-25,192,96,96,0.38,0.141,73,119,0,26,18,42,0.352,0.78,1.05,-0.562
2023-10-26,192,96,96,0.293,-0.113,56,135,1,20,8,36,0.6537,0.91,0.996,-0.042
2023-10-27,136,68,68,0.25,-0.192,32,96,8,26,0,34,0.5937,1.16,1.079,0.029
2023-10-29,64,32,32,0.203,-0.391,13,51,0,6,0,8,0.287,0.28,0.83,-1.0
2023-10-30,192,96,96,0.362,0.096,67,118,7,16,8,42,0.4409,0.9,1.083,0.354
2023-10-31,192,96,96,0.301,-0.058,52,121,19,12,0,36,0.4994,0.99,0.994,-0.479
2023-11-01,192,96,96,0.328,-0.016,63,129,0,10,0,42,0.5085,0.95,1.038,-0.125
2023-11-02,192,96,96,0.29,-0.087,51,125,16,24,14,46,0.4923,0.93,1.006,0.146
2023-11-03,128,64,64,0.297,-0.077,33,78,17,20,0,18,0.6156,1.16,1.086,1.0
2023-11-05,56,28,28,0.446,0.339,25,31,0,12,2,8,0.3711,0.07,0.858,0.786
2023-11-06,192,96,96,0.37,0.109,71,121,0,22,8,46,0.4547,0.65,1.026,-0.292
2023-11-07,192,96,96,0.356,0.085,67,121,4,14,2,36,0.4934,0.78,1.013,-0.354
2023-11-08,192,96,96,0.294,-0.096,50,120,22,20,6,40,0.4335,0.72,1.017,0.167
2023-11-09,192,96,96,0.377,0.133,66,109,17,22,0,34,0.2971,0.91,1.04,-0.521
2023-11-10,136,68,68,0.263,-0.085,31,87,18,20,6,26,0.4349,1.12,1.052,0.206
2023-11-12,56,28,28,0.321,-0.036,18,38,0,2,0,8,0.4179,0.0,0.903,0.643
2023-11-13,192,96,96,0.265,-0.145,45,125,22,20,6,32,0.4316,0.65,1.016,0.375
2023-11-14,192,96,96,0.306,-0.023,55,125,12,24,8,42,0.4077,0.83,1.058,0.833
2023-11-15,192,96,96,0.337,0.054,62,122,8,18,8,36,0.2645,0.86,1.014,-0.729
2023-11-16,192,96,96,0.23,-0.244,40,134,18,18,0,36,0.3905,0.8,1.017,-0.125
2023-11-17,136,68,68,0.353,0.059,48,88,0,20,8,30,0.3272,1.28,1.057,0.471
2023-11-19,56,28,28,0.464,0.393,26,30,0,6,0,12,0.9704,0.43,0.997,1.0
2023-11-20,192,96,96,0.319,-0.034,61,130,1,28,10,36,0.5764,0.93,1.003,0.875
2023-11-21,192,96,96,0.299,-0.093,56,131,5,22,6,44,0.4883,0.83,1.007,-0.5
2023-11-22,192,96,96,0.356,0.077,68,123,1,16,0,42,0.4238,0.95,1.006,-0.083
2023-11-23,192,96,96,0.354,0.095,64,117,11,20,14,36,0.4427,0.55,1.036,-0.052
2023-11-24,136,68,68,0.326,-0.026,44,91,1,14,8,38,0.6898,0.78,1.08,0.971
2023-11-26,56,28,28,0.429,0.286,24,32,0,10,4,8,0.3701,0.89,0.897,0.5
2023-11-27,192,96,96,0.337,0.003,64,126,2,10,0,36,0.4885,0.69,0.994,0.438
2023-11-28,192,96,96,0.344,0.031,66,126,0,22,20,52,0.6058,1.09,1.045,0.583
2023-11-29,192,96,96,0.303,-0.079,57,131,4,12,4,44,0.3615,0.97,1.008,-0.604
2023-11-30,192,96,96,0.326,-0.022,61,126,5,14,0,56,0.5504,1.11,1.028,-0.542
2023-12-01,136,68,68,0.312,-0.034,40,88,8,12,4,30,0.4727,1.44,1.057,-0.147
2023-12-03,56,28,28,0.321,-0.036,18,38,0,4,0,14,0.4103,1.0,0.981,0.071
2023-12-04,192,96,96,0.342,0.038,65,125,2,6,0,50,0.5503,0.92,0.996,-0.208
2023-12-05,192,96,96,0.294,-0.072,52,125,15,24,14,42,0.5119,0.91,1.019,-0.562
2023-12-06,192,96,96,0.341,0.058,63,122,7,26,8,40,0.4371,0.8,1.03,-0.542
2023-12-07,192,96,96,0.339,0.016,65,127,0,28,26,24,0.4188,1.07,1.035,0.083
2023-12-08,136,68,68,0.347,0.096,43,81,12,8,2,34,0.4533,1.09,1.022,-0.809
2023-12-10,56,28,28,0.304,-0.089,17,39,0,8,4,6,0.4163,0.0,0.9,0.643
2023-12-11,192,96,96,0.308,-0.025,56,126,10,20,6,38,0.4442,0.73,1.036,0.208
2023-12-12,192,96,96,0.23,-0.23,38,127,27,16,0,38,0.4443,0.78,1.032,0.458
2023-12-13,192,96,96,0.354,0.062,68,124,0,16,8,40,0.4478,1.17,1.078,0.271
2023-12-14,192,96,96,0.284,-0.106,50,126,16,12,0,46,0.5289,1.35,1.017,0.75
2023-12-15,136,68,68,0.374,0.134,49,82,5,14,8,32,0.2948,1.65,1.027,-0.882
2023-12-17,56,28,28,0.429,0.286,24,32,0,6,2,10,0.0343,0.11,0.889,-0.143
2023-12-18,192,96,96,0.269,-0.157,46,125,21,34,18,44,0.4789,0.64,1.027,0.5
2023-12-19,192,96,96,0.314,-0.025,55,120,17,22,10,38,0.3967,0.76,0.976,0.625
2023-12-20,192,96,96,0.372,0.119,71,120,1,12,0,42,0.2035,0.9,1.037,-0.312
2023-12-21,192,96,96,0.319,-0.036,60,128,4,10,0,32,0.5319,0.97,1.033,0.438
2023-12-22,136,68,68,0.313,-0.042,42,92,2,20,12,22,0.4499,1.22,1.032,-0.029
2023-12-24,42,21,21,0.452,0.357,19,23,0,4,0,4,0.1761,0.14,0.842,-1.0
2023-12-25,78,39,39,0.276,-0.148,21,55,2,6,0,26,0.3155,0.56,1.013,0.795
2023-12-26,190,95,95,0.291,-0.127,55,134,1,22,6,44,0.4342,0.2,1.029,0.274
2023-12-27,192,96,96,0.292,-0.097,54,131,7,24,16,52,0.4742,0.83,1.043,1.0
2023-12-28,192,96,96,0.367,0.1,69,119,4,12,0,40,0.4974,1.04,1.002,-0.208
2023-12-29,136,68,68,0.36,0.081,49,87,0,8,0,30,0.4016,1.29,1.038,-0.559
2024-01-01,56,28,28,0.286,-0.143,16,40,0,2,0,20,0.0,0.11,0.931,-1.0
2024-01-02,192,96,96,0.311,-0.06,56,124,12,12,10,52,0.4272,1.04,1.007,-0.5
2024-01-03,192,96,96,0.265,-0.151,48,133,11,30,12,34,0.3835,1.05,1.018,-0.021
2024-01-04,192,96,96,0.348,0.082,63,118,11,14,10,44,0.3525,0.89,1.016,0.188
2024-01-05,136,68,68,0.3,-0.033,36,84,16,4,6,22,0.3033,1.34,1.081,-0.294
2024-01-07,56,28,28,0.321,-0.036,18,38,0,0,0,18,0.0,0.07,0.98,-0.5
2024-01-08,192,96,96,0.368,0.105,70,120,2,22,2,30,0.4509,0.72,1.016,0.083
2024-01-09,192,96,96,0.276,-0.111,48,126,18,12,0,48,0.3825,0.84,0.993,-0.438
2024-01-10,192,96,96,0.307,-0.078,59,133,0,32,20,26,0.3973,0.68,1.021,0.708
2024-01-11,192,96,96,0.293,-0.086,55,133,4,22,0,44,0.4317,0.98,1.03,0.25
2024-01-12,136,68,68,0.366,0.103,49,85,2,12,0,24,0.3499,1.07,1.041,-0.588
2024-01-14,56,28,28,0.339,0.018,19,37,0,4,0,14,0.3561,0.0,0.977,-0.071
2024-01-15,184,92,92,0.374,0.127,68,114,2,12,0,28,0.4723,0.58,1.033,-0.283
2024-01-16,160,80,80,0.231,-0.281,36,120,4,26,8,32,0.3527,1.1,1.023,-0.9
2024-01-17,192,96,96,0.38,0.141,73,119,0,24,4,42,0.4438,1.03,1.044,0.271
2024-01-18,192,96,96,0.401,0.203,77,115,0,18,4,48,0.2183,0.92,0.989,-0.062
2024-01-19,136,68,68,0.375,0.125,51,85,0,10,0,34,0.4097,0.94,1.05,0.176
2024-01-21,56,28,28,0.196,-0.411,11,45,0,10,2,16,0.0999,0.14,0.966,1.0
2024-01-22,192,96,96,0.266,-0.203,51,141,0,30,16,48,0.3292,0.59,1.035,-0.375
2024-01-23,192,96,96,0.354,0.062,68,124,0,10,0,50,0.2975,0.77,0.993,0.021
2024-01-24,192,96,96,0.339,0.016,65,127,0,14,2,44,0.4184,0.98,1.017,0.021
2024-01-25,192,96,96,0.283,-0.117,51,129,12,16,20,42,0.4231,0.86,1.042,0.042
2024-01-26,136,68,68,0.358,0.097,48,86,2,14,0,26,0.38,1.18,1.056,0.029
2024-01-28,56,28,28,0.125,-0.625,7,49,0,10,0,4,0.3156,0.0,0.912,-1.0
2024-01-29,192,96,96,0.375,0.125,72,120,0,12,0,42,0.5549,0.57,1.03,-0.188
2024-01-30,192,96,96,0.285,-0.117,53,133,6,26,14,38,0.4797,0.65,1.008,0.146
2024-01-31,192,96,96,0.39,0.187,71,111,10,22,6,48,0.4949,1.34,1.082,-0.188
2024-02-01,192,96,96,0.357,0.116,61,110,21,16,0,36,0.5818,0.86,0.997,0.479
2024-02-02,136,68,68,0.333,0.047,43,86,7,24,8,36,0.4348,1.19,1.068,-0.088
2024-02-04,56,28,28,0.214,-0.357,12,44,0,2,0,10,0.5271,0.54,1.004,-1.0
2024-02-05,192,96,96,0.361,0.105,66,117,9,14,6,40,0.4721,0.6,1.009,-0.146
2024-02-06,192,96,96,0.375,0.125,72,120,0,28,10,42,0.4458,0.64,0.989,0.521
2024-02-07,192,96,96,0.314,-0.022,59,129,4,28,6,44,0.447,0.61,1.022,0.75
2024-02-08,192,96,96,0.346,0.08,62,117,13,22,14,36,0.3434,0.53,0.995,0.146
2024-02-09,136,68,68,0.341,0.113,43,83,10,16,2,34,0.2727,0.76,1.068,0.294
2024-02-11,56,28,28,0.339,0.018,19,37,0,6,0,22,0.6283,0.0,0.952,0.714
2024-02-12,192,96,96,0.323,-0.031,62,130,0,26,16,36,0.4406,0.48,1.003,-0.604
2024-02-13,192,96,96,0.265,-0.132,45,125,22,18,8,42,0.6666,0.7,1.053,-0.396
2024-02-14,192,96,96,0.304,-0.057,51,117,24,18,0,44,0.4521,0.54,1.006,0.438
2024-02-15,192,96,96,0.346,0.044,65,123,4,10,0,34,0.4534,0.49,1.039,0.604
2024-02-16,136,68,68,0.354,0.078,46,84,6,10,0,26,0.4882,0.74,1.058,0.382
2024-02-18,56,28,28,0.357,0.071,20,36,0,2,0,14,0.7191,0.0,0.98,0.643
2024-02-19,192,96,96,0.318,-0.047,61,131,0,12,0,38,0.5123,0.14,0.997,-0.229
2024-02-20,192,96,96,0.275,-0.16,50,132,10,24,8,48,0.3768,0.51,1.03,0.354
2024-02-21,192,96,96,0.333,0.0,64,128,0,24,12,32,0.5017,0.54,1.008,0.396
2024-02-22,192,96,96,0.275,-0.105,50,132,10,16,18,46,0.4769,0.77,1.024,0.146
2024-02-23,136,68,68,0.265,-0.206,36,100,0,16,8,36,0.6247,0.59,1.05,-0.147
2024-02-25,56,28,28,0.321,-0.036,18,38,0,6,0,6,0.3758,0.0,0.858,-0.786
2024-02-26,192,96,96,0.284,-0.127,52,131,9,12,0,36,0.2866,0.3,1.016,0.708
2024-02-27,192,96,96,0.377,0.139,72,119,1,18,4,34,0.4914,0.49,1.033,-0.271
2024-02-28,192,96,96,0.287,-0.116,52,129,11,28,14,50,0.3985,0.48,1.038,0.021
2024-02-29,192,96,96,0.304,-0.081,58,133,1,18,12,40,0.5773,0.73,1.002,-0.25
2024-03-01,136,68,68,0.213,-0.284,27,100,9,18,6,26,0.527,0.85,1.076,0.235
2024-03-03,56,28,28,0.357,0.071,20,36,0,2,0,12,0.5953,0.0,0.856,1.0
2024-03-04,192,96,96,0.33,-0.004,63,128,1,22,8,40,0.475,0.36,1.024,0.229
2024-03-05,192,96,96,0.364,0.107,68,119,5,22,12,44,0.3819,0.32,1.043,-0.312
2024-03-06,192,96,96,0.311,-0.04,57,126,9,12,14,38,0.2753,0.39,1.026,0.854
2024-03-07,192,96,96,0.304,-0.046,55,126,11,14,8,48,0.6103,0.57,1.022,0.333
2024-03-08,136,68,68,0.234,-0.165,26,85,25,16,4,18,0.2217,0.94,1.062,-0.559
2024-03-10,64,32,32,0.188,-0.438,12,52,0,10,0,8,0.5167,0.0,0.898,0.25
2024-03-11,192,96,96,0.318,-0.047,61,131,0,18,8,48,0.2468,0.26,1.022,-0.229
2024-03-12,192,96,96,0.22,-0.234,39,138,15,38,34,24,0.5006,0.39,1.024,0.198
2024-03-13,192,96,96,0.323,-0.031,62,130,0,24,18,38,0.4655,0.39,0.998,0.479
2024-03-14,192,96,96,0.337,0.056,62,122,8,22,14,28,0.236,0.47,1.008,-0.875
2024-03-15,128,64,64,0.287,-0.095,31,77,20,16,6,24,0.5731,0.39,1.062,0.297
2024-03-17,64,32,32,0.281,-0.156,18,46,0,14,4,12,0.3665,0.0,0.931,0.062
2024-03-18,192,96,96,0.293,-0.107,53,128,11,26,16,36,0.499,0.14,1.073,-0.271
2024-03-19,192,96,96,0.309,-0.054,58,130,4,18,8,38,0.5162,0.33,0.963,0.146
2024-03-20,192,96,96,0.337,0.067,62,122,8,20,4,44,0.3507,0.48,1.047,0.438
2024-03-21,192,96,96,0.38,0.159,70,114,8,14,8,48,0.3183,0.71,1.073,-0.646
2024-03-22,128,64,64,0.25,-0.25,32,96,0,12,8,30,0.4377,0.61,0.979,-0.906
2024-03-24,64,32,32,0.359,0.078,23,41,0,4,8,12,0.1902,0.0,1.051,-0.125
2024-03-25,192,96,96,0.357,0.098,65,117,10,18,10,44,0.4258,0.26,1.009,0.875
2024-03-26,192,96,96,0.369,0.123,69,118,5,2,0,42,0.0908,0.4,1.019,-0.25
2024-03-27,192,96,96,0.271,-0.188,52,140,0,28,14,42,0.4473,0.32,1.008,-0.188
2024-03-28,192,96,96,0.307,-0.078,59,133,0,16,12,44,0.3128,0.55,1.019,-0.479
2024-03-29,128,64,64,0.392,0.165,49,76,3,4,0,28,0.5094,0.23,1.076,0.094
2024-03-31,48,24,24,0.292,-0.125,14,34,0,12,6,6,0.3748,0.42,0.994,0.167
2024-04-01,192,96,96,0.282,-0.12,51,130,11,14,12,44,0.3437,0.16,1.013,-0.833
2024-04-02,192,96,96,0.356,0.067,64,116,12,20,0,58,0.3261,0.46,1.024,0.667
2024-04-03,192,96,96,0.315,0.004,58,126,8,12,2,38,0.4576,0.55,1.004,0.646
2024-04-04,192,96,96,0.255,-0.234,49,143,0,12,0,48,0.3402,0.42,1.047,0.083
2024-04-05,136,68,68,0.282,-0.134,35,89,12,8,8,28,0.4751,0.79,1.053,0.265
2024-04-07,56,28,28,0.357,0.071,20,36,0,0,0,16,0.0,0.0,1.005,-0.071
2024-04-08,192,96,96,0.225,-0.298,42,145,5,22,24,34,0.6233,0.31,0.992,0.354
2024-04-09,192,96,96,0.32,-0.002,56,119,17,24,4,38,0.3691,0.29,1.035,-0.271
2024-04-10,192,96,96,0.252,-0.154,41,122,29,32,14,38,0.4181,0.77,1.034,-0.458
2024-04-11,192,96,96,0.361,0.102,65,115,12,22,16,30,0.5125,0.75,1.056,-0.229
2024-04-12,136,68,68,0.336,0.005,45,89,2,4,0,28,0.0757,1.16,1.04,-0.971
2024-04-14,56,28,28,0.321,-0.036,18,38,0,8,8,16,0.3262,0.57,0.98,0.571
2024-04-15,192,96,96,0.328,-0.016,63,129,0,18,8,40,0.3133,0.74,1.031,-0.292
2024-04-16,192,96,96,0.346,0.057,64,121,7,26,8,42,0.3374,1.03,1.009,-0.083
2024-04-17,192,96,96,0.301,-0.045,55,128,9,18,8,50,0.3148,0.9,1.042,0.833
2024-04-18,192,96,96,0.37,0.109,71,121,0,22,12,44,0.405,0.77,1.106,-0.562
2024-04-19,136,68,68,0.309,-0.074,42,94,0,14,4,26,0.3918,1.32,0.921,0.382
2024-04-21,56,28,28,0.214,-0.357,12,44,0,6,10,8,0.4595,0.79,0.966,0.929
2024-04-22,192,96,96,0.358,0.084,67,120,5,14,6,38,0.3682,0.38,1.011,0.271
2024-04-23,192,96,96,0.309,-0.015,54,121,17,18,8,26,0.4889,0.75,1.051,0.75
2024-04-24,192,96,96,0.349,0.047,67,125,0,20,10,46,0.2494,0.53,1.009,0.125
2024-04-25,192,96,96,0.341,0.064,61,118,13,18,0,46,0.3475,0.72,1.074,0.417
2024-04-26,136,68,68,0.404,0.213,55,81,0,4,8,30,0.7669,0.87,1.033,-0.382
2024-04-28,56,28,28,0.464,0.393,26,30,0,6,0,6,0.479,0.0,0.902,0.571
2024-04-29,192,96,96,0.353,0.052,67,123,2,8,0,46,0.7321,0.72,1.033,0.104
2024-04-30,192,96,96,0.42,0.293,79,109,4,28,10,40,0.5194,0.74,0.986,-0.688
2024-05-01,192,96,96,0.278,-0.142,49,127,16,14,6,42,0.6998,0.67,1.089,0.583
2024-05-02,192,96,96,0.292,-0.125,56,136,0,16,12,42,0.3882,0.79,1.013,0.354
2024-05-03,136,68,68,0.321,-0.022,36,76,24,18,6,26,0.3687,0.88,1.072,0.853
2024-05-05,56,28,28,0.304,-0.089,17,39,0,4,0,10,0.0851,0.0,0.998,-0.143
2024-05-06,192,96,96,0.365,0.094,70,122,0,16,6,48,0.347,0.28,1.005,-0.208
2024-05-07,192,96,96,0.339,0.016,65,127,0,12,0,44,0.2722,0.49,1.021,-0.5
2024-05-08,192,96,96,0.302,-0.062,55,127,10,22,0,20,0.3469,0.19,0.998,-0.083
2024-05-09,192,96,96,0.311,-0.05,56,124,12,12,0,38,0.1479,0.35,1.011,0.146
